OrderID,CustomerID,InvoiceDate,Quantity,UnitPrice,ProductCategory,Country,OrderStatus,ShippingCost,DiscountPct,Revenue,NetRevenue
ORD0001301,CUST00321,2024-09-13 01:22:28,21.0,346.92,Toys,Australia,Processing,10.97,0.0148,7177.5,7166.53
ORD0001302,CUST00107,2024-04-17 08:28:57,23.0,493.7,Electronics,Italy,Completed,19.55,0.2546,8464.09,8444.54
ORD0001303,CUST00028,2024-03-16 05:35:30,12.0,113.74,Toys,United States,Cancelled,19.6,0.003,1360.79,1341.19
ORD0001305,CUST00077,2024-09-23 02:56:04,17.0,305.43,Toys,United States,Processing,19.8,0.1883,4214.6,4194.8
ORD0001307,CUST00243,2024-07-12 05:10:27,29.0,79.45,Sports,Belgium,Completed,16.37,0.0739,2133.78,2117.4100000000003
ORD0001308,CUST00091,2024-03-03 01:04:02,19.0,376.27,Sports,Netherlands,Processing,5.71,0.0027,7129.83,7124.12
ORD0001309,CUST00344,2024-12-24 07:56:09,14.0,284.78,Beauty,Netherlands,Unknown,6.85,0.0706,3705.44,3698.59
ORD0001310,CUST00023,2024-01-21 23:34:25,11.0,138.42,Books,Spain,Returned,7.87,0.0413,1459.74,1451.8700000000001
ORD0001311,CUST00331,2024-05-21 10:31:31,2.0,238.01,Electronics,Spain,Returned,2.92,0.1836,388.62,385.7
ORD0001312,CUST00146,2024-03-22 09:31:05,18.0,167.89,Home & Garden,United Kingdom,Completed,6.83,0.05,2870.92,2864.09
ORD0001313,CUST00223,2024-04-07 15:02:52,7.0,290.29,Electronics,Sweden,Completed,5.24,0.1586,1709.75,1704.51
ORD0001315,CUST00413,2024-12-11 16:08:35,26.0,285.3,Electronics,United Kingdom,Returned,22.71,0.0894,6754.65,6731.94
ORD0001316,CUST00389,2024-06-24 23:38:31,2.0,316.41,Books,Italy,Returned,2.61,0.0105,626.18,623.5699999999999
ORD0001317,CUST00023,2024-02-10 13:16:30,27.0,260.1,Beauty,Belgium,Shipped,18.01,0.0112,6944.05,6926.04
ORD0001319,CUST00474,2024-07-27 16:33:51,18.0,117.58,Home & Garden,Germany,Processing,2.39,0.2217,1647.23,1644.84
ORD0001320,CUST00091,2024-03-02 09:05:30,6.0,246.76,Sports,Sweden,Shipped,23.06,0.0954,1339.31,1316.25
ORD0001322,CUST00249,2024-07-18 23:15:01,10.0,92.11,Clothing,United States,Shipped,9.09,0.1295,801.82,792.73
ORD0001323,CUST00060,2022-04-21 01:50:00,20.0,252.81,Home & Garden,Netherlands,Cancelled,18.91,0.1359,4369.06,4350.150000000001
ORD0001324,CUST00459,2024-04-01 09:09:12,15.0,162.42,Clothing,United States,Shipped,6.43,0.1539,2061.35,2054.92
ORD0001325,CUST00370,2024-06-21 18:01:52,5.0,130.17,Books,Belgium,Completed,17.34,0.2139,511.63,494.29
ORD0001326,CUST00304,2024-08-13 03:46:17,20.0,232.8,Electronics,Spain,Returned,0.99,0.0821,4273.74,4272.75
ORD0001327,CUST00167,2024-06-11 17:58:50,3.0,67.94,Sports,United States,Processing,20.99,0.0365,196.38,175.39
ORD0001328,CUST00102,2024-10-17 03:21:11,5.0,463.98,Electronics,United Kingdom,Returned,11.2,0.1668,1932.94,1921.74
ORD0001329,CUST00347,2023-05-21 22:24:55,25.0,434.05,Electronics,Italy,Processing,15.92,0.0981,9786.74,9770.82
ORD0001330,CUST00118,2022-06-21 02:03:03,8.0,354.25,Toys,United Kingdom,Completed,5.53,0.1327,2457.93,2452.3999999999996
ORD0001331,CUST00167,2024-03-29 11:04:57,8.0,54.45,Toys,United States,Shipped,16.93,0.1941,351.05,334.12
ORD0001332,CUST00051,2024-04-02 02:06:11,8.0,388.27,Toys,United Kingdom,Completed,19.31,0.1482,2645.83,2626.52
ORD0001333,CUST00378,2023-10-03 22:40:24,12.0,404.27,Toys,Sweden,Shipped,11.83,0.1861,3948.42,3936.59
ORD0001334,CUST00446,2024-03-18 15:43:24,24.0,384.23,Sports,Italy,Returned,15.44,0.1633,7715.65,7700.21
ORD0001335,CUST00193,2024-12-12 04:07:31,23.0,58.31,Sports,France,Processing,11.41,0.2219,1043.53,1032.12
ORD0001336,CUST00113,2022-04-25 05:23:11,8.0,322.49,Home & Garden,Belgium,Completed,22.35,0.2118,2033.49,2011.14
ORD0001338,CUST00249,2024-01-22 02:28:46,14.0,289.31,Sports,Australia,Shipped,21.05,0.2037,3225.29,3204.24
ORD0001339,CUST00456,2024-06-18 06:33:24,8.0,323.73,Beauty,Australia,Shipped,20.03,0.2621,1911.04,1891.01
ORD0001340,CUST00075,2024-03-24 22:48:19,29.0,229.99,Clothing,United Kingdom,Returned,10.26,0.1297,5804.65,5794.389999999999
ORD0001341,CUST00476,2024-08-24 16:19:56,24.0,265.06,Sports,Netherlands,Returned,5.75,0.1238,5573.89,5568.14
ORD0001343,CUST00199,2024-05-25 01:07:59,10.0,320.02,Electronics,Germany,Cancelled,20.66,0.1748,2640.81,2620.15
ORD0001344,CUST00070,2024-06-26 18:26:52,7.0,42.1,Home & Garden,Sweden,Completed,5.69,0.0213,288.42,282.73
ORD0001345,CUST00369,2024-03-16 09:39:18,28.0,218.35,Electronics,Germany,Returned,13.11,0.2676,4477.75,4464.64
ORD0001346,CUST00324,2024-05-19 06:18:09,17.0,147.39,Toys,Belgium,Completed,20.15,0.0092,2482.58,2462.43
ORD0001347,CUST00500,2024-04-14 17:44:06,4.0,273.4,Clothing,Italy,Processing,8.84,0.2245,848.09,839.25
ORD0001348,CUST00104,2023-06-06 18:56:12,29.0,68.01,Home & Garden,Italy,Completed,16.06,0.2276,1523.4,1507.3400000000001
ORD0001349,CUST00066,2024-01-13 11:08:35,13.0,346.28,Toys,Netherlands,Shipped,6.14,0.2859,3214.62,3208.48
ORD0001350,CUST00355,2024-08-08 20:20:59,4.0,397.81,Toys,Netherlands,Cancelled,2.73,0.0162,1565.46,1562.73
ORD0001351,CUST00031,2024-04-18 23:25:13,5.0,82.93,Sports,Belgium,Completed,19.86,0.1791,340.39,320.53
ORD0001352,CUST00070,2024-02-13 03:36:48,26.0,53.5,Sports,Germany,Cancelled,2.47,0.1284,1212.4,1209.93
ORD0001353,CUST00437,2024-06-29 19:05:38,22.0,74.04,Sports,Australia,Completed,6.78,0.0992,1467.3,1460.52
ORD0001354,CUST00235,2023-10-12 16:30:52,4.0,438.75,Electronics,Netherlands,Cancelled,21.38,0.0271,1707.44,1686.06
ORD0001355,CUST00088,2024-10-22 06:52:42,18.0,264.8,Electronics,Sweden,Shipped,8.66,0.1688,3961.83,3953.17
ORD0001356,CUST00176,2022-12-08 12:44:05,6.0,234.43,Books,United States,Completed,24.33,0.1437,1204.45,1180.1200000000001
ORD0001357,CUST00454,2024-04-24 15:06:16,24.0,54.7,Toys,United Kingdom,Returned,24.49,0.0314,1271.58,1247.09
ORD0001358,CUST00310,2024-03-01 21:22:16,24.0,325.3,Clothing,Belgium,Returned,6.71,0.1837,6373.02,6366.31
ORD0001359,CUST00405,2024-11-04 13:53:10,23.0,434.2,Toys,Italy,Shipped,1.02,0.2214,7775.57,7774.549999999999
ORD0001360,CUST00327,2024-08-25 11:51:17,22.0,414.35,Sports,Sweden,Returned,17.63,0.2302,7017.27,6999.64
ORD0001361,CUST00464,2024-03-06 23:54:48,2.0,313.59,Clothing,Sweden,Cancelled,11.27,0.2716,456.84,445.57
ORD0001362,CUST00296,2024-08-02 16:03:21,23.0,39.03,Sports,Germany,Processing,2.52,0.1228,787.45,784.9300000000001
ORD0001363,CUST00438,2024-03-30 04:58:50,11.0,57.53,Beauty,Netherlands,Returned,17.69,0.2859,451.9,434.21
ORD0001364,CUST00045,2024-06-08 21:17:10,28.0,26.08,Home & Garden,United States,Completed,0.78,0.2596,540.67,539.89
ORD0001366,CUST00251,2024-11-30 20:16:39,5.0,69.13,Clothing,United Kingdom,Cancelled,3.47,0.0478,329.13,325.65999999999997
ORD0001367,CUST00111,2024-08-17 17:56:00,6.0,131.13,Clothing,Spain,Completed,3.18,0.1306,684.03,680.85
ORD0001368,CUST00243,2024-11-21 01:18:11,10.0,193.45,Beauty,United Kingdom,Cancelled,4.39,0.1206,1701.2,1696.81
ORD0001369,CUST00237,2024-04-18 10:03:40,8.0,471.58,Electronics,United Kingdom,Shipped,24.01,0.1727,3121.11,3097.1
ORD0001370,CUST00008,2024-10-10 12:15:31,14.0,305.77,Books,France,Returned,17.33,0.175,3531.64,3514.31
ORD0001371,CUST00220,2024-10-12 21:41:03,24.0,417.73,Electronics,Germany,Returned,20.03,0.225,7769.78,7749.75
ORD0001372,CUST00447,2024-04-05 18:59:00,3.0,355.61,Clothing,Netherlands,Cancelled,9.94,0.153,903.61,893.67
ORD0001373,CUST00127,2024-05-07 02:37:09,12.0,57.58,Home & Garden,Belgium,Completed,8.41,0.0314,669.26,660.85
ORD0001374,CUST00223,2024-08-13 01:01:27,16.0,368.36,Electronics,Spain,Processing,5.86,0.2575,4376.12,4370.26
ORD0001375,CUST00114,2024-12-12 08:23:21,28.0,138.64,Books,France,Cancelled,12.02,0.0929,3521.29,3509.27
ORD0001376,CUST00475,2024-08-17 19:42:40,23.0,320.1,Toys,Germany,Returned,13.8,0.2914,5216.93,5203.13
ORD0001377,CUST00485,2022-08-20 09:59:34,17.0,171.47,Sports,Spain,Processing,15.79,0.0354,2811.8,2796.01
ORD0001378,CUST00468,2024-08-10 19:16:43,1.0,498.84,Clothing,Netherlands,Cancelled,6.43,0.2875,355.42,348.99
ORD0001379,CUST00460,2022-01-08 21:18:21,23.0,132.88,Electronics,Australia,Shipped,23.72,0.0273,2972.8,2949.0800000000004
ORD0001380,CUST00214,2024-01-18 04:11:57,10.0,140.65,Toys,United Kingdom,Processing,4.24,0.0693,1309.03,1304.79
ORD0001381,CUST00021,2024-07-01 18:48:01,25.0,465.44,Beauty,United Kingdom,Returned,24.14,0.014,11473.1,11448.960000000001
ORD0001382,CUST00376,2024-10-25 11:55:50,23.0,13.79,Electronics,Italy,Cancelled,0.37,0.2115,250.09,249.72
ORD0001383,CUST00259,2024-01-14 01:21:58,10.0,348.8,Toys,United Kingdom,Returned,12.03,0.2551,2598.21,2586.18
ORD0001384,CUST00218,2024-07-25 06:24:47,21.0,363.08,Home & Garden,Germany,Processing,8.33,0.1302,6631.95,6623.62
ORD0001385,CUST00202,2024-07-05 03:06:50,24.0,418.43,Clothing,United Kingdom,Processing,11.23,0.2786,7244.53,7233.3
ORD0001386,CUST00415,2024-11-05 22:03:44,2.0,487.26,Sports,Italy,Processing,14.27,0.1771,801.93,787.66
ORD0001387,CUST00357,2024-11-14 22:59:23,9.0,487.84,Home & Garden,Germany,Returned,10.89,0.189,3560.74,3549.85
ORD0001388,CUST00051,2024-06-24 17:03:33,22.0,34.04,Clothing,Italy,Shipped,10.37,0.2536,558.96,548.59
ORD0001389,CUST00254,2024-04-03 09:43:46,13.0,411.19,Clothing,Netherlands,Processing,18.32,0.089,4869.72,4851.400000000001
ORD0001390,CUST00043,2024-08-04 21:28:32,25.0,323.69,Toys,United States,Processing,17.15,0.1063,7232.04,7214.89
ORD0001391,CUST00386,2024-01-05 19:47:26,16.0,324.2,Electronics,Belgium,Returned,20.83,0.2718,3777.32,3756.4900000000002
ORD0001392,CUST00355,2024-10-11 04:44:33,18.0,65.48,Toys,Italy,Returned,6.25,0.2703,860.05,853.8
ORD0001393,CUST00209,2024-03-25 15:58:03,19.0,325.62,Books,France,Processing,15.24,0.2929,4374.67,4359.43
ORD0001394,CUST00068,2024-05-19 04:34:59,12.0,491.27,Clothing,France,Cancelled,14.63,0.2706,4299.99,4285.36
ORD0001395,CUST00152,2024-04-02 20:13:22,8.0,456.04,Sports,United States,Completed,9.24,0.0382,3508.95,3499.71
ORD0001396,CUST00332,2024-02-05 05:39:37,17.0,220.41,Toys,Sweden,Shipped,12.15,0.2471,2821.09,2808.94
ORD0001397,CUST00009,2024-07-05 07:54:04,15.0,21.41,Electronics,Germany,Cancelled,7.84,0.123,281.65,273.81
ORD0001398,CUST00343,2024-04-28 09:16:59,10.0,182.1,Beauty,France,Completed,3.55,0.2972,1279.8,1276.25
ORD0001399,CUST00083,2024-09-30 03:16:22,15.0,413.46,Toys,Netherlands,Processing,5.35,0.1417,5323.09,5317.74
ORD0001400,CUST00236,2022-02-07 22:12:00,15.0,351.2,Beauty,France,Returned,2.64,0.1662,4392.46,4389.82
ORD0001401,CUST00500,2024-06-25 15:25:24,23.0,230.48,Books,United States,Cancelled,17.08,0.1589,4458.7,4441.62
ORD0001403,CUST00071,2024-12-05 12:07:32,13.0,214.31,Toys,Sweden,Shipped,23.77,0.0225,2723.34,2699.57
ORD0001404,CUST00361,2024-06-06 10:13:57,17.0,235.31,Toys,Germany,Shipped,18.24,0.2687,2925.4,2907.1600000000003
ORD0001405,CUST00095,2024-11-02 18:01:00,9.0,464.38,Toys,Australia,Completed,1.3,0.2408,3173.02,3171.72
ORD0001406,CUST00447,2024-05-23 20:34:08,8.0,321.08,Electronics,Australia,Cancelled,22.11,0.0419,2461.01,2438.9
ORD0001407,CUST00321,2024-06-29 07:33:01,20.0,156.86,Sports,Spain,Processing,21.57,0.233,2406.23,2384.66
ORD0001408,CUST00361,2024-09-02 23:44:14,26.0,263.37,Toys,United States,Completed,11.08,0.1878,5561.64,5550.56
ORD0001409,CUST00001,2024-11-30 03:20:51,27.0,34.43,Home & Garden,Sweden,Cancelled,14.65,0.1227,815.55,800.9
ORD0001410,CUST00322,2024-01-28 10:57:31,21.0,486.33,Sports,Sweden,Processing,24.4,0.0762,9434.7,9410.300000000001
ORD0001411,CUST00198,2024-12-12 23:24:45,18.0,180.99,Electronics,Italy,Returned,13.31,0.2579,2417.63,2404.32
ORD0001412,CUST00354,2024-05-09 06:54:36,13.0,239.72,Books,Netherlands,Shipped,22.63,0.2101,2461.61,2438.98
ORD0001413,CUST00272,2024-01-13 16:55:05,16.0,178.61,Electronics,Sweden,Shipped,2.08,0.1643,2388.23,2386.15
ORD0001414,CUST00152,2024-06-14 09:41:48,9.0,341.73,Electronics,Spain,Completed,4.78,0.1829,2513.05,2508.27
ORD0001415,CUST00386,2024-04-14 18:37:09,12.0,331.62,Beauty,Germany,Shipped,11.02,0.0273,3870.8,3859.78
ORD0001416,CUST00358,2024-08-25 20:55:31,12.0,358.09,Sports,Italy,Unknown,14.62,0.1422,3686.04,3671.42
ORD0001417,CUST00278,2024-08-11 09:31:34,6.0,135.17,Beauty,Italy,Processing,20.41,0.0581,763.9,743.49
ORD0001418,CUST00407,2022-11-18 18:58:42,19.0,158.86,Clothing,Germany,Returned,24.71,0.0625,2829.69,2804.98
ORD0001419,CUST00404,2022-05-06 18:22:18,28.0,63.94,Clothing,Netherlands,Processing,9.72,0.1984,1435.12,1425.3999999999999
ORD0001420,CUST00318,2024-12-08 02:05:29,7.0,328.27,Home & Garden,Australia,Processing,1.19,0.2734,1669.65,1668.46
ORD0001421,CUST00172,2024-10-12 17:47:15,25.0,21.34,Clothing,Spain,Returned,20.03,0.1211,468.89,448.86
ORD0001422,CUST00478,2024-01-22 06:52:54,3.0,299.44,Clothing,Spain,Cancelled,15.11,0.0623,842.35,827.24
ORD0001423,CUST00264,2024-12-19 09:51:11,16.0,435.04,Electronics,Germany,Completed,4.96,0.1946,5606.1,5601.14
ORD0001424,CUST00346,2024-05-21 08:38:15,18.0,445.58,Electronics,Germany,Processing,12.37,0.2614,5923.9,5911.53
ORD0001425,CUST00455,2022-03-22 02:23:32,16.0,225.35,Sports,Sweden,Returned,18.56,0.2245,2796.14,2777.58
ORD0001426,CUST00057,2024-05-28 17:23:57,23.0,230.46,Electronics,United Kingdom,Shipped,19.26,0.2606,3919.25,3899.99
ORD0001427,CUST00188,2024-06-29 17:24:11,7.0,39.87,Electronics,Spain,Returned,12.49,0.161,234.16,221.67
ORD0001428,CUST00317,2022-03-05 11:54:20,4.0,335.88,Home & Garden,United Kingdom,Shipped,7.63,0.2256,1040.42,1032.79
ORD0001429,CUST00188,2024-05-22 07:24:11,27.0,410.9,Beauty,Spain,Processing,24.34,0.042,10628.34,10604.0
ORD0001430,CUST00090,2024-09-08 17:24:25,25.0,123.46,Clothing,Sweden,Shipped,16.58,0.1045,2763.96,2747.38
ORD0001431,CUST00287,2022-04-15 02:09:41,8.0,211.52,Toys,Belgium,Shipped,10.21,0.1169,1494.35,1484.1399999999999
ORD0001432,CUST00288,2024-10-02 11:30:04,13.0,419.66,Toys,Spain,Cancelled,7.01,0.1534,4618.69,4611.679999999999
ORD0001433,CUST00397,2024-03-20 12:03:34,13.0,438.74,Electronics,Sweden,Shipped,18.28,0.2787,4114.02,4095.7400000000002
ORD0001434,CUST00071,2024-05-10 01:46:15,17.0,122.73,Clothing,Germany,Shipped,6.05,0.2623,1539.14,1533.0900000000001
ORD0001435,CUST00123,2024-07-28 13:45:06,17.0,275.96,Electronics,Netherlands,Returned,4.29,0.0404,4501.79,4497.5
ORD0001436,CUST00059,2024-09-09 01:28:34,5.0,97.46,Beauty,Spain,Shipped,13.25,0.0518,462.06,448.81
ORD0001437,CUST00245,2024-10-13 08:52:49,6.0,52.29,Beauty,United States,Processing,7.25,0.1073,280.08,272.83
ORD0001438,CUST00481,2024-10-19 03:43:52,19.0,455.69,Beauty,Australia,Returned,15.72,0.0872,7903.12,7887.4
ORD0001439,CUST00298,2024-12-04 07:31:58,13.0,410.52,Toys,Australia,Cancelled,2.95,0.1844,4352.66,4349.71
ORD0001440,CUST00492,2022-11-22 21:41:10,25.0,380.38,Clothing,Netherlands,Returned,16.37,0.2708,6934.33,6917.96
ORD0001441,CUST00386,2024-10-16 08:03:32,28.0,25.81,Toys,Italy,Cancelled,7.08,0.2887,514.04,506.96
ORD0001443,CUST00165,2024-05-16 23:30:39,14.0,219.86,Electronics,France,Shipped,3.17,0.2514,2304.22,2301.0499999999997
ORD0001444,CUST00460,2023-02-20 07:49:23,22.0,172.18,Sports,Australia,Processing,23.34,0.1576,3190.98,3167.64
ORD0001445,CUST00258,2023-10-19 23:56:26,4.0,273.92,Books,Germany,Cancelled,21.68,0.0625,1027.2,1005.5200000000001
ORD0001446,CUST00142,2024-01-22 03:36:14,28.0,47.04,Electronics,France,Processing,5.84,0.1574,1109.81,1103.97
ORD0001447,CUST00033,2024-05-24 18:52:34,7.0,378.69,Beauty,Spain,Processing,19.46,0.1665,2209.47,2190.0099999999998
ORD0001448,CUST00177,2024-06-24 16:46:22,8.0,291.84,Home & Garden,Netherlands,Shipped,15.21,0.2227,1814.78,1799.57
ORD0001449,CUST00249,2024-07-13 17:51:13,25.0,94.52,Home & Garden,Belgium,Processing,24.27,0.066,2207.04,2182.77
ORD0001450,CUST00270,2024-11-18 04:03:28,13.0,95.33,Books,Sweden,Processing,9.34,0.1105,1102.35,1093.01
ORD0001451,CUST00063,2024-07-01 14:14:40,27.0,93.35,Toys,United States,Processing,17.04,0.1092,2245.22,2228.18
ORD0001453,CUST00348,2024-11-16 13:05:24,6.0,294.52,Books,Spain,Cancelled,9.91,0.1332,1531.74,1521.83
ORD0001455,CUST00150,2024-06-24 12:44:37,28.0,10.22,Books,Spain,Cancelled,13.47,0.2252,221.72,208.25
ORD0001456,CUST00318,2024-05-22 23:22:04,21.0,25.93,Sports,Germany,Returned,7.2,0.0797,501.13,493.93
ORD0001457,CUST00410,2022-04-12 22:46:26,3.0,287.03,Sports,Italy,Cancelled,3.01,0.1716,713.33,710.32
ORD0001458,CUST00097,2024-12-12 09:08:25,28.0,410.02,Electronics,Belgium,Cancelled,17.59,0.2683,8400.33,8382.74
ORD0001459,CUST00453,2024-06-26 19:41:46,3.0,164.38,Clothing,France,Completed,16.12,0.1426,422.82,406.7
ORD0001460,CUST00045,2024-02-01 03:14:32,13.0,175.78,Clothing,Italy,Cancelled,9.35,0.2835,1637.3,1627.95
ORD0001461,CUST00201,2024-12-14 17:27:43,22.0,298.78,Electronics,United States,Completed,23.77,0.0643,6150.51,6126.74
ORD0001462,CUST00092,2023-03-24 23:18:46,2.0,138.2,Home & Garden,Germany,Cancelled,0.56,0.0222,270.26,269.7
ORD0001463,CUST00491,2024-01-30 21:12:03,16.0,14.76,Home & Garden,France,Processing,7.59,0.2674,173.01,165.42
ORD0001464,CUST00056,2024-03-04 23:43:56,22.0,368.01,Clothing,Sweden,Shipped,23.03,0.2543,6037.35,6014.320000000001
ORD0001465,CUST00142,2024-02-13 12:08:41,29.0,313.39,Electronics,Germany,Cancelled,8.02,0.2978,6381.81,6373.79
ORD0001466,CUST00357,2024-02-27 11:01:53,6.0,291.01,Sports,Germany,Processing,6.31,0.2038,1390.21,1383.9
ORD0001468,CUST00448,2024-03-20 07:48:19,23.0,338.1,Home & Garden,United Kingdom,Shipped,20.6,0.2481,5847.0,5826.4
ORD0001470,CUST00012,2024-04-23 20:32:14,25.0,177.21,Sports,France,Processing,23.58,0.1707,3674.01,3650.4300000000003
ORD0001471,CUST00214,2024-09-22 00:27:37,6.0,64.37,Clothing,Italy,Processing,19.88,0.1147,341.92,322.04
ORD0001472,CUST00278,2024-12-27 20:16:24,14.0,66.23,Sports,United Kingdom,Processing,4.53,0.2804,667.23,662.7
ORD0001473,CUST00068,2024-07-03 01:06:50,3.0,338.58,Clothing,Sweden,Completed,17.8,0.1296,884.1,866.3000000000001
ORD0001474,CUST00178,2024-06-12 03:53:42,10.0,429.51,Electronics,Australia,Unknown,9.62,0.1616,3601.01,3591.3900000000003
ORD0001475,CUST00228,2024-10-13 11:56:54,3.0,481.42,Toys,Sweden,Cancelled,10.06,0.1338,1251.02,1240.96
ORD0001476,CUST00331,2024-01-09 08:13:46,27.0,314.73,Beauty,Netherlands,Cancelled,19.58,0.1694,7058.2,7038.62
ORD0001477,CUST00150,2024-03-14 10:10:23,12.0,93.27,Home & Garden,Italy,Processing,24.07,0.1412,961.2,937.13
ORD0001478,CUST00033,2024-01-09 13:23:46,17.0,54.17,Toys,Germany,Returned,3.17,0.0144,907.63,904.46
ORD0001479,CUST00447,2024-11-07 11:04:48,27.0,406.71,Books,Australia,Returned,10.52,0.2646,8075.55,8065.03
ORD0001480,CUST00119,2024-11-20 06:16:29,29.0,290.01,Home & Garden,Germany,Shipped,12.02,0.1333,7289.2,7277.179999999999
ORD0001481,CUST00486,2024-07-20 19:12:50,5.0,309.72,Electronics,Netherlands,Shipped,9.41,0.1767,1274.96,1265.55
ORD0001482,CUST00331,2024-05-10 10:36:14,20.0,391.06,Electronics,Belgium,Returned,9.08,0.0418,7494.27,7485.1900000000005
ORD0001483,CUST00211,2024-08-12 17:55:04,25.0,352.08,Clothing,Spain,Returned,1.31,0.001,8793.2,8791.890000000001
ORD0001484,CUST00176,2023-05-22 21:35:05,9.0,417.48,Sports,France,Cancelled,17.14,0.0736,3480.78,3463.6400000000003
ORD0001485,CUST00249,2024-08-18 10:29:25,21.0,29.52,Home & Garden,Belgium,Processing,10.91,0.2114,488.87,477.96
ORD0001486,CUST00341,2024-09-27 15:14:21,26.0,374.14,Beauty,Australia,Completed,4.87,0.0298,9437.76,9432.89
ORD0001487,CUST00272,2024-11-22 23:09:00,20.0,425.65,Books,Belgium,Completed,20.4,0.2727,6191.5,6171.1
ORD0001488,CUST00281,2024-06-21 22:05:22,7.0,144.14,Sports,Australia,Shipped,20.06,0.0645,943.9,923.84
ORD0001489,CUST00235,2023-04-18 09:00:40,22.0,320.76,Electronics,Netherlands,Shipped,12.16,0.0614,6623.44,6611.28
ORD0001490,CUST00291,2024-02-21 05:54:09,4.0,158.11,Toys,United Kingdom,Processing,7.46,0.0545,597.97,590.51
ORD0001491,CUST00460,2023-04-22 02:57:43,13.0,479.05,Books,Sweden,Cancelled,15.95,0.0042,6201.49,6185.54
ORD0001492,CUST00088,2024-11-02 12:30:29,13.0,18.16,Beauty,Italy,Returned,7.2,0.2315,181.43,174.23000000000002
ORD0001493,CUST00134,2024-03-29 01:45:39,10.0,290.53,Beauty,Netherlands,Cancelled,5.9,0.2625,2142.66,2136.7599999999998
ORD0001494,CUST00248,2023-08-01 17:31:23,18.0,84.5,Books,Germany,Completed,18.26,0.1842,1240.83,1222.57
ORD0001495,CUST00498,2024-04-21 21:43:05,17.0,356.54,Clothing,United Kingdom,Cancelled,1.01,0.0565,5718.72,5717.71
ORD0001496,CUST00395,2022-03-15 12:10:40,20.0,89.18,Home & Garden,Belgium,Cancelled,2.37,0.0856,1630.92,1628.5500000000002
ORD0001497,CUST00076,2024-05-17 03:19:31,20.0,118.84,Electronics,Belgium,Shipped,0.17,0.1428,2037.39,2037.22
ORD0001500,CUST00317,2022-09-07 18:40:52,22.0,107.04,Toys,Spain,Returned,24.9,0.2195,1837.98,1813.08
ORD0001501,CUST00365,2024-07-26 21:30:47,4.0,73.4,Toys,Belgium,Cancelled,7.22,0.1318,254.9,247.68
ORD0001502,CUST00147,2024-03-11 18:58:38,1.0,379.85,Sports,France,Completed,3.73,0.0894,345.89,342.15999999999997
ORD0001503,CUST00499,2022-09-30 09:52:12,1.0,251.06,Toys,United States,Completed,6.02,0.1368,216.71,210.69
ORD0001504,CUST00430,2024-10-02 00:04:27,15.0,456.02,Beauty,Italy,Completed,23.4,0.0214,6693.92,6670.52
ORD0001505,CUST00355,2024-12-17 08:31:08,13.0,74.59,Toys,Australia,Processing,13.0,0.2396,737.34,724.34
ORD0001506,CUST00342,2024-11-04 12:52:42,17.0,323.5,Clothing,United States,Processing,9.12,0.073,5098.04,5088.92
ORD0001507,CUST00079,2024-03-03 15:00:10,24.0,117.59,Home & Garden,Sweden,Returned,21.83,0.2176,2208.06,2186.23
ORD0001508,CUST00122,2024-02-15 09:44:54,26.0,79.65,Clothing,Australia,Processing,9.87,0.0205,2028.45,2018.5800000000002
ORD0001509,CUST00022,2024-05-02 23:10:00,8.0,342.19,Toys,Belgium,Cancelled,8.38,0.2865,1953.22,1944.84
ORD0001510,CUST00295,2022-07-16 11:16:27,18.0,297.45,Beauty,Germany,Processing,5.18,0.0579,5044.1,5038.92
ORD0001511,CUST00226,2024-04-11 03:10:15,27.0,377.78,Toys,United Kingdom,Completed,9.44,0.2648,7499.08,7489.64
ORD0001512,CUST00190,2024-03-12 15:37:58,13.0,155.77,Home & Garden,Spain,Cancelled,7.92,0.2428,1533.34,1525.4199999999998
ORD0001513,CUST00106,2024-05-23 19:02:39,23.0,224.81,Beauty,Germany,Shipped,16.93,0.2904,3669.08,3652.15
ORD0001514,CUST00363,2024-01-14 11:19:32,14.0,203.63,Toys,Spain,Completed,7.24,0.1434,2442.01,2434.7700000000004
ORD0001515,CUST00341,2024-05-03 02:07:47,8.0,492.07,Sports,Germany,Processing,14.43,0.2182,3077.6,3063.17
ORD0001516,CUST00177,2024-02-27 10:56:24,8.0,147.19,Electronics,United Kingdom,Cancelled,1.65,0.1112,1046.58,1044.9299999999998
ORD0001518,CUST00277,2024-03-04 03:31:10,26.0,178.24,Electronics,United States,Shipped,10.19,0.1329,4018.35,4008.16
ORD0001519,CUST00274,2024-04-27 02:44:26,15.0,282.95,Books,Italy,Returned,23.42,0.0497,4033.31,4009.89
ORD0001521,CUST00013,2024-06-06 02:47:39,13.0,457.77,Sports,Germany,Returned,16.6,0.0289,5779.03,5762.429999999999
ORD0001522,CUST00477,2024-07-12 22:54:10,7.0,133.94,Sports,Australia,Shipped,6.38,0.1768,771.82,765.44
ORD0001523,CUST00394,2024-02-26 11:04:33,5.0,448.06,Books,Germany,Returned,3.18,0.1879,1819.35,1816.1699999999998
ORD0001524,CUST00486,2024-06-26 21:14:56,17.0,53.08,Toys,Italy,Completed,1.46,0.1614,756.72,755.26
ORD0001525,CUST00476,2024-05-04 08:38:50,28.0,328.8,Toys,Spain,Cancelled,7.64,0.1987,7377.09,7369.45
