TransactionID,OrderID,CustomerID,TransactionDate,Amount,PaymentMethod,Status,Currency
TXN00003457,ORD0002384,CUST00090,2022-01-21 09:09:23,912.5,PayPal,Success,EUR
TXN00003458,ORD0001120,CUST00154,2023-01-15 15:21:51,1106.25,Credit Card,Failed,EUR
TXN00003459,ORD0001657,CUST00238,2024-12-05 09:17:20,426.27,Credit Card,Success,USD
TXN00003460,ORD0001770,CUST00121,2023-08-10 02:25:57,58.13,Debit Card,Success,USD
TXN00003461,ORD0001809,CUST00386,2023-06-03 14:54:11,1440.11,Credit Card,Success,EUR
TXN00003462,ORD0000608,CUST00163,2024-01-04 15:36:50,44.91,Credit Card,Success,GBP
TXN00003463,ORD0000220,CUST00120,2024-09-16 06:52:16,1946.94,Credit Card,Success,USD
TXN00003464,ORD0000392,CUST00207,2024-12-27 19:43:20,447.11,Credit Card,Success,GBP
TXN00003465,ORD0000240,CUST00404,2024-02-12 14:36:49,1329.48,PayPal,Success,EUR
TXN00003466,ORD0002255,CUST00131,2023-02-14 22:25:33,872.33,PayPal,Success,GBP
TXN00003467,ORD0000566,CUST00495,2023-03-17 15:12:28,124.05,PayPal,Success,GBP
TXN00003468,ORD0001094,CUST00395,2024-07-14 23:10:44,947.01,PayPal,Success,USD
TXN00003469,ORD0000066,CUST00359,2022-07-05 22:46:28,1035.94,Credit Card,Success,GBP
TXN00003470,ORD0000571,CUST00445,2023-10-08 11:22:09,1710.09,PayPal,Success,GBP
TXN00003471,ORD0002209,CUST00454,2022-01-05 18:36:39,1466.04,Bank Transfer,Pending,USD
TXN00003472,ORD0000376,CUST00172,2024-08-22 18:43:27,163.21,Bank Transfer,Success,EUR
TXN00003473,ORD0002077,CUST00079,2024-11-22 12:44:22,422.28,Debit Card,Success,GBP
TXN00003474,ORD0000624,CUST00315,2022-11-28 23:22:45,627.22,PayPal,Success,EUR
TXN00003475,ORD0000565,CUST00074,2023-09-01 13:55:26,237.23,Credit Card,Success,EUR
TXN00003476,ORD0000912,CUST00342,2023-07-26 12:29:12,916.51,Debit Card,Success,USD
TXN00003477,ORD0002103,CUST00167,2024-08-05 04:51:09,1968.7,PayPal,Failed,USD
TXN00003478,ORD0001830,CUST00226,2023-06-22 04:04:53,1031.65,PayPal,Success,GBP
TXN00003479,ORD0002444,CUST00013,2022-07-28 01:08:03,1485.05,Credit Card,Success,GBP
TXN00003480,ORD0001184,CUST00381,2022-04-01 00:20:52,1367.46,Bank Transfer,Success,GBP
TXN00003481,ORD0000005,CUST00398,2022-04-29 10:52:42,1700.57,Bank Transfer,Success,GBP
TXN00003482,ORD0000612,CUST00342,2023-04-29 11:24:55,435.37,Debit Card,Success,GBP
TXN00003483,ORD0001602,CUST00328,2024-07-26 19:14:49,1508.88,Credit Card,Success,GBP
TXN00003484,ORD0000577,CUST00243,2022-04-21 03:48:59,1763.3,Credit Card,Pending,USD
TXN00003485,ORD0000138,CUST00255,2022-07-11 08:14:46,347.16,Debit Card,Success,USD
TXN00003486,ORD0002175,CUST00331,2024-03-28 01:15:46,696.87,Credit Card,Success,EUR
TXN00003487,ORD0001420,CUST00496,2024-09-20 02:24:06,1940.35,Debit Card,Success,GBP
TXN00003488,ORD0002052,CUST00235,2024-06-12 06:36:19,1562.67,Credit Card,Success,GBP
TXN00003489,ORD0000287,CUST00494,2023-03-22 14:01:39,568.77,Bank Transfer,Success,USD
TXN00003490,ORD0002036,CUST00324,2022-06-19 02:27:03,1130.06,Bank Transfer,Success,GBP
TXN00003491,ORD0001074,CUST00325,2024-04-17 15:55:35,811.63,Credit Card,Refunded,USD
TXN00003492,ORD0001331,CUST00245,2023-03-30 23:37:37,982.48,Bank Transfer,Success,USD
TXN00003493,ORD0000557,CUST00247,2022-12-17 20:04:40,713.56,PayPal,Success,GBP
TXN00003494,ORD0001916,CUST00322,2022-12-26 09:20:05,562.27,Credit Card,Success,GBP
TXN00003495,ORD0000932,CUST00357,2023-09-09 17:18:44,1351.15,Credit Card,Pending,GBP
TXN00003496,ORD0001469,CUST00096,2024-04-03 03:40:33,1558.19,PayPal,Success,GBP
TXN00003497,ORD0000790,CUST00058,2024-01-12 12:46:54,1748.54,Credit Card,Success,GBP
TXN00003498,ORD0001686,CUST00386,2023-06-17 18:06:48,314.88,PayPal,Success,GBP
TXN00003499,ORD0001277,CUST00059,2022-02-10 23:22:26,1646.6,Debit Card,Success,USD
TXN00003500,ORD0000655,CUST00304,2024-06-30 04:25:59,513.33,Credit Card,Success,GBP
TXN00003501,ORD0000911,CUST00228,2022-08-05 09:14:37,857.54,Credit Card,Success,USD
TXN00003502,ORD0001411,CUST00368,2023-09-25 16:27:45,1803.38,Debit Card,Success,GBP
TXN00003503,ORD0001862,CUST00026,2022-10-30 11:09:47,911.73,Bank Transfer,Success,GBP
TXN00003504,ORD0000072,CUST00365,2022-09-23 00:27:16,398.14,Credit Card,Success,GBP
TXN00003505,ORD0000035,CUST00498,2022-09-02 22:39:56,323.94,Credit Card,Success,GBP
TXN00003506,ORD0001207,CUST00160,2022-12-01 21:36:49,948.6,Bank Transfer,Success,GBP
TXN00003507,ORD0000358,CUST00008,2024-07-31 06:30:23,1526.53,Bank Transfer,Success,GBP
TXN00003508,ORD0000654,CUST00329,2024-07-24 02:51:58,1994.42,Debit Card,Success,GBP
TXN00003509,ORD0000388,CUST00378,2024-02-25 19:33:05,1575.88,Credit Card,Success,GBP
TXN00003510,ORD0002294,CUST00006,2022-08-18 17:27:09,1754.64,Credit Card,Success,EUR
TXN00003511,ORD0000572,CUST00353,2022-04-25 04:20:11,1496.93,Debit Card,Success,EUR
TXN00003512,ORD0002260,CUST00361,2023-01-09 01:09:25,1791.39,Credit Card,Success,GBP
TXN00003513,ORD0001360,CUST00329,2023-12-03 01:22:58,157.21,Bank Transfer,Success,GBP
TXN00003514,ORD0000440,CUST00103,2023-03-04 05:28:34,1860.21,Credit Card,Refunded,USD
TXN00003515,ORD0002249,CUST00364,2023-06-05 16:50:10,795.83,PayPal,Pending,EUR
TXN00003516,ORD0000476,CUST00322,2023-06-09 14:10:13,1843.62,Bank Transfer,Success,EUR
TXN00003517,ORD0001715,CUST00244,2023-10-12 18:11:52,156.09,Debit Card,Success,GBP
TXN00003518,ORD0000285,CUST00070,2022-04-30 05:14:49,1431.91,Bank Transfer,Success,GBP
TXN00003519,ORD0000724,CUST00166,2022-05-24 06:23:15,1472.7,Bank Transfer,Success,USD
TXN00003520,ORD0001341,CUST00438,2023-02-01 08:34:54,1993.84,Bank Transfer,Success,EUR
TXN00003521,ORD0001418,CUST00385,2022-02-26 16:10:47,1538.87,Bank Transfer,Success,GBP
TXN00003522,ORD0002313,CUST00092,2024-12-16 07:01:40,768.23,Credit Card,Success,USD
TXN00003523,ORD0000074,CUST00180,2023-04-02 15:11:24,1116.71,Debit Card,Success,GBP
TXN00003524,ORD0001175,CUST00481,2022-07-22 00:42:24,736.27,Credit Card,Success,GBP
TXN00003525,ORD0001629,CUST00476,2024-03-18 07:05:01,396.06,Bank Transfer,Success,GBP
TXN00003526,ORD0000469,CUST00235,2024-04-12 19:26:39,500.76,Credit Card,Success,GBP
TXN00003527,ORD0000130,CUST00047,2023-09-25 15:18:11,447.91,Debit Card,Success,USD
TXN00003528,ORD0000250,CUST00141,2022-03-08 13:41:30,1099.89,PayPal,Success,USD
TXN00003529,ORD0001904,CUST00342,2023-07-24 20:38:09,1812.79,Debit Card,Success,EUR
TXN00003530,ORD0002465,CUST00423,2024-09-06 09:55:19,1825.89,Bank Transfer,Success,GBP
TXN00003531,ORD0000709,CUST00162,2022-02-03 00:24:51,114.25,Bank Transfer,Success,GBP
TXN00003532,ORD0000898,CUST00046,2023-06-09 06:36:24,164.4,Debit Card,Success,GBP
TXN00003533,ORD0000227,CUST00073,2023-01-05 04:11:02,494.01,Debit Card,Success,GBP
TXN00003534,ORD0001084,CUST00494,2024-02-04 21:05:24,513.84,PayPal,Refunded,USD
TXN00003535,ORD0001747,CUST00363,2023-09-07 09:10:48,194.3,Bank Transfer,Success,GBP
TXN00003536,ORD0001673,CUST00319,2023-10-28 21:57:29,779.98,Credit Card,Success,USD
TXN00003537,ORD0000097,CUST00256,2023-11-08 07:48:59,1177.51,Debit Card,Success,USD
TXN00003538,ORD0000221,CUST00314,2022-03-14 00:21:59,1158.43,Bank Transfer,Success,GBP
TXN00003539,ORD0000350,CUST00201,2024-03-17 18:22:14,1089.14,PayPal,Success,USD
TXN00003540,ORD0000524,CUST00419,2024-12-13 14:30:03,680.65,Bank Transfer,Success,GBP
TXN00003541,ORD0002301,CUST00262,2022-05-30 02:35:33,1414.38,Credit Card,Success,EUR
TXN00003542,ORD0000993,CUST00426,2022-06-30 23:54:22,1653.84,Bank Transfer,Success,USD
TXN00003543,ORD0002140,CUST00324,2022-07-20 01:30:24,695.82,PayPal,Success,GBP
TXN00003544,ORD0000588,CUST00029,2023-10-25 13:40:06,175.64,Credit Card,Success,GBP
TXN00003545,ORD0001878,CUST00156,2022-01-28 21:55:35,596.18,Bank Transfer,Success,USD
TXN00003546,ORD0000355,CUST00185,2022-03-07 11:47:00,279.05,Bank Transfer,Success,GBP
TXN00003547,ORD0000122,CUST00063,2022-10-27 17:16:16,937.38,Debit Card,Success,USD
TXN00003548,ORD0000368,CUST00131,2022-03-28 00:59:38,316.09,Debit Card,Success,GBP
TXN00003549,ORD0000720,CUST00209,2024-03-19 04:34:13,928.38,Debit Card,Success,USD
TXN00003550,ORD0000822,CUST00160,2022-11-12 15:10:54,445.9,PayPal,Success,EUR
TXN00003551,ORD0000521,CUST00016,2023-07-16 07:03:51,1478.77,Bank Transfer,Success,USD
TXN00003552,ORD0002326,CUST00191,2023-08-30 18:14:27,60.0,PayPal,Success,GBP
TXN00003553,ORD0001750,CUST00495,2023-09-11 00:11:20,1111.72,Bank Transfer,Success,GBP
TXN00003554,ORD0000282,CUST00166,2024-08-01 14:32:06,343.13,Debit Card,Success,GBP
TXN00003555,ORD0001438,CUST00010,2022-05-18 07:02:08,6.98,Debit Card,Success,USD
TXN00003556,ORD0000367,CUST00166,2022-02-12 08:40:53,1739.05,Debit Card,Success,GBP
TXN00003557,ORD0000513,CUST00301,2023-08-24 01:42:57,1344.7,Credit Card,Success,GBP
TXN00003558,ORD0000121,CUST00132,2022-08-28 05:13:51,202.39,Bank Transfer,Success,EUR
TXN00003559,ORD0001084,CUST00335,2024-11-29 23:13:28,1329.82,PayPal,Success,GBP
TXN00003560,ORD0002181,CUST00166,2023-12-09 19:04:16,1225.24,Credit Card,Failed,USD
TXN00003561,ORD0001533,CUST00383,2022-04-23 21:41:05,949.35,Credit Card,Success,USD
TXN00003562,ORD0000048,CUST00374,2023-05-13 16:33:55,841.42,Debit Card,Success,USD
TXN00003563,ORD0002039,CUST00282,2022-11-27 15:45:06,1774.7,Bank Transfer,Success,GBP
TXN00003564,ORD0001759,CUST00033,2022-06-05 06:14:50,494.07,Debit Card,Success,GBP
TXN00003565,ORD0001783,CUST00088,2022-09-30 15:25:05,799.63,PayPal,Success,EUR
TXN00003566,ORD0001332,CUST00167,2022-12-06 14:09:02,661.59,Debit Card,Success,GBP
TXN00003567,ORD0000920,CUST00157,2023-01-30 14:48:35,1543.55,Credit Card,Success,USD
TXN00003568,ORD0001060,CUST00220,2023-06-14 00:00:19,1833.35,Debit Card,Success,USD
TXN00003569,ORD0001279,CUST00009,2023-07-07 17:00:42,1700.31,Bank Transfer,Refunded,GBP
TXN00003570,ORD0001564,CUST00253,2022-03-22 20:38:30,1596.42,Debit Card,Success,USD
TXN00003571,ORD0000189,CUST00110,2023-10-30 15:51:39,1973.65,Bank Transfer,Success,USD
TXN00003572,ORD0001252,CUST00077,2024-03-01 19:43:19,1395.8,Credit Card,Success,USD
TXN00003573,ORD0000728,CUST00064,2024-05-04 20:21:00,1503.35,PayPal,Success,USD
TXN00003574,ORD0000592,CUST00108,2022-10-12 21:47:34,1965.69,Debit Card,Success,EUR
TXN00003575,ORD0001802,CUST00309,2023-11-09 16:13:23,18.95,PayPal,Success,GBP
TXN00003576,ORD0001717,CUST00482,2024-06-07 15:15:11,1269.93,Debit Card,Success,EUR
TXN00003577,ORD0000897,CUST00233,2022-06-18 23:22:36,1479.25,Debit Card,Success,GBP
TXN00003578,ORD0001229,CUST00213,2024-01-25 00:30:22,1836.06,Credit Card,Success,USD
TXN00003579,ORD0001569,CUST00268,2024-08-31 01:04:30,1768.27,Credit Card,Pending,GBP
TXN00003580,ORD0000104,CUST00229,2024-01-24 20:10:57,1684.71,Debit Card,Success,GBP
TXN00003581,ORD0000439,CUST00338,2023-10-22 09:31:16,1891.85,Debit Card,Success,GBP
TXN00003582,ORD0000361,CUST00494,2024-05-22 01:25:21,1077.07,PayPal,Success,GBP
TXN00003583,ORD0001364,CUST00046,2024-09-27 15:41:14,18.81,Debit Card,Success,GBP
TXN00003584,ORD0000970,CUST00440,2022-08-10 12:21:23,27.05,Debit Card,Success,USD
TXN00003585,ORD0000029,CUST00308,2024-08-22 23:13:09,1091.55,Credit Card,Success,GBP
TXN00003586,ORD0001499,CUST00129,2022-11-24 13:22:43,873.37,PayPal,Success,USD
TXN00003587,ORD0002045,CUST00476,2024-03-25 18:29:02,905.23,Bank Transfer,Pending,GBP
TXN00003588,ORD0000840,CUST00486,2023-02-14 18:32:42,803.81,PayPal,Success,GBP
TXN00003589,ORD0001267,CUST00048,2023-03-28 02:55:38,1835.86,Bank Transfer,Success,GBP
TXN00003590,ORD0002015,CUST00499,2022-03-04 16:03:10,721.54,Debit Card,Success,GBP
TXN00003591,ORD0000610,CUST00432,2022-06-29 22:24:07,1713.17,Debit Card,Success,GBP
TXN00003592,ORD0001063,CUST00154,2023-01-12 02:08:47,1806.22,Debit Card,Success,EUR
TXN00003593,ORD0000963,CUST00270,2023-04-18 06:10:20,1001.51,Credit Card,Success,GBP
TXN00003594,ORD0001433,CUST00049,2024-05-11 10:24:13,896.64,Credit Card,Success,USD
TXN00003595,ORD0002287,CUST00342,2022-01-08 16:53:07,1523.24,Debit Card,Failed,GBP
TXN00003596,ORD0001728,CUST00292,2024-03-30 22:10:42,1417.4,Bank Transfer,Success,EUR
TXN00003597,ORD0000341,CUST00310,2023-11-27 01:23:59,660.43,Debit Card,Success,GBP
TXN00003598,ORD0002012,CUST00131,2022-10-29 11:25:25,209.58,PayPal,Success,EUR
TXN00003599,ORD0001679,CUST00044,2023-06-17 05:23:59,533.38,Debit Card,Success,GBP
TXN00003600,ORD0002191,CUST00056,2023-04-09 14:39:33,266.4,Debit Card,Success,GBP
TXN00003601,ORD0000693,CUST00086,2023-01-04 19:52:14,592.99,Bank Transfer,Success,USD
TXN00003602,ORD0000669,CUST00050,2024-01-11 19:37:53,527.33,Credit Card,Success,USD
TXN00003603,ORD0001302,CUST00368,2024-11-02 07:32:37,1277.23,PayPal,Success,GBP
TXN00003604,ORD0000416,CUST00354,2024-05-04 20:13:53,1909.22,Credit Card,Failed,GBP
TXN00003605,ORD0000517,CUST00366,2024-04-01 03:55:59,1373.06,Bank Transfer,Success,USD
TXN00003606,ORD0001880,CUST00255,2022-08-01 00:54:45,1853.67,Debit Card,Pending,GBP
TXN00003607,ORD0000751,CUST00344,2023-09-25 23:06:26,1569.34,PayPal,Success,GBP
TXN00003608,ORD0001615,CUST00054,2022-03-13 15:29:59,1457.12,PayPal,Success,USD
TXN00003609,ORD0001856,CUST00226,2022-11-26 06:28:10,831.05,Credit Card,Success,USD
TXN00003610,ORD0000016,CUST00308,2022-12-30 02:44:12,652.97,PayPal,Success,GBP
TXN00003611,ORD0002087,CUST00487,2024-09-29 04:23:51,1693.32,Bank Transfer,Success,USD
TXN00003612,ORD0001606,CUST00247,2023-08-05 11:00:44,1811.26,PayPal,Success,GBP
TXN00003613,ORD0001714,CUST00111,2024-08-12 14:32:20,906.51,Bank Transfer,Success,GBP
TXN00003614,ORD0001587,CUST00031,2022-07-12 20:10:03,23.08,PayPal,Refunded,GBP
TXN00003615,ORD0001439,CUST00147,2022-03-24 22:54:32,1586.1,PayPal,Success,EUR
TXN00003616,ORD0001640,CUST00499,2022-06-09 04:32:06,573.71,Bank Transfer,Success,GBP
TXN00003617,ORD0000626,CUST00490,2024-11-02 04:31:20,24.73,PayPal,Success,GBP
TXN00003618,ORD0000533,CUST00286,2023-07-30 15:35:00,1610.95,Bank Transfer,Success,USD
TXN00003619,ORD0001131,CUST00321,2023-12-03 10:24:12,1037.24,Debit Card,Success,GBP
TXN00003620,ORD0000314,CUST00120,2024-12-09 14:21:55,1372.0,Credit Card,Success,USD
TXN00003621,ORD0001811,CUST00403,2024-12-14 00:58:17,1829.81,Credit Card,Pending,EUR
TXN00003622,ORD0001675,CUST00229,2022-01-29 01:06:30,1084.64,Bank Transfer,Success,EUR
TXN00003623,ORD0002236,CUST00388,2024-07-29 21:27:49,1008.87,Bank Transfer,Success,GBP
TXN00003624,ORD0001811,CUST00178,2022-03-15 18:36:09,584.87,Debit Card,Failed,USD
TXN00003625,ORD0002092,CUST00421,2024-02-28 05:13:24,613.86,Credit Card,Refunded,EUR
TXN00003626,ORD0001105,CUST00422,2023-07-27 01:05:14,1594.1,Debit Card,Pending,GBP
TXN00003627,ORD0001202,CUST00196,2024-05-26 20:39:37,900.81,PayPal,Success,GBP
TXN00003628,ORD0001939,CUST00195,2024-06-21 07:25:11,331.23,Credit Card,Success,GBP
TXN00003629,ORD0001914,CUST00017,2022-04-11 17:24:27,193.58,Bank Transfer,Success,GBP
TXN00003630,ORD0000330,CUST00142,2023-03-26 11:44:06,948.48,Credit Card,Success,EUR
TXN00003631,ORD0000654,CUST00098,2023-03-20 22:04:10,932.59,Bank Transfer,Success,USD
TXN00003632,ORD0002369,CUST00013,2024-06-10 19:31:59,1308.65,PayPal,Success,GBP
TXN00003633,ORD0000247,CUST00252,2022-10-10 09:10:34,944.78,Credit Card,Success,EUR
TXN00003634,ORD0000851,CUST00460,2022-01-25 12:04:14,291.23,Bank Transfer,Success,GBP
TXN00003635,ORD0001482,CUST00051,2023-12-05 21:05:17,1018.07,PayPal,Success,EUR
TXN00003636,ORD0000062,CUST00109,2023-02-01 12:11:11,1814.04,Bank Transfer,Success,GBP
TXN00003637,ORD0000150,CUST00170,2024-06-24 12:03:13,323.09,PayPal,Success,GBP
TXN00003638,ORD0001691,CUST00041,2022-09-15 06:03:15,1381.06,Credit Card,Pending,GBP
TXN00003639,ORD0000446,CUST00206,2023-09-18 19:31:31,1189.75,PayPal,Success,USD
TXN00003640,ORD0002091,CUST00014,2024-07-17 17:28:37,1498.43,Credit Card,Success,GBP
TXN00003641,ORD0001243,CUST00120,2024-06-08 19:03:40,305.45,Bank Transfer,Success,GBP
TXN00003642,ORD0002051,CUST00200,2024-08-27 00:02:19,1883.5,Bank Transfer,Success,EUR
TXN00003643,ORD0002317,CUST00319,2024-08-30 09:34:19,1243.83,Debit Card,Success,EUR
TXN00003644,ORD0001980,CUST00100,2023-10-16 14:14:47,1694.91,Credit Card,Pending,USD
TXN00003645,ORD0001235,CUST00425,2024-08-28 02:26:50,496.98,Bank Transfer,Success,EUR
TXN00003646,ORD0000597,CUST00454,2024-06-08 16:22:20,1480.13,PayPal,Success,EUR
TXN00003647,ORD0000515,CUST00220,2023-08-07 21:22:28,1563.16,Bank Transfer,Success,USD
TXN00003648,ORD0000964,CUST00438,2024-10-17 06:12:18,797.88,PayPal,Success,USD
TXN00003649,ORD0001283,CUST00383,2023-04-06 11:01:40,770.99,PayPal,Success,EUR
TXN00003650,ORD0001114,CUST00242,2024-05-08 14:05:46,1317.3,PayPal,Success,USD
TXN00003651,ORD0000859,CUST00473,2024-09-23 22:08:55,191.35,PayPal,Success,GBP
TXN00003652,ORD0001260,CUST00366,2024-07-28 07:21:38,1472.57,Credit Card,Success,GBP
TXN00003653,ORD0000220,CUST00338,2024-07-21 13:12:16,90.56,Credit Card,Success,GBP
TXN00003654,ORD0001259,CUST00001,2024-11-15 23:41:58,385.23,Credit Card,Success,EUR
TXN00003655,ORD0001718,CUST00240,2024-11-19 16:05:05,1329.97,PayPal,Success,USD
TXN00003656,ORD0001550,CUST00254,2023-12-10 16:27:10,201.16,Bank Transfer,Success,EUR
TXN00003657,ORD0002244,CUST00272,2022-05-20 06:34:07,1943.82,Bank Transfer,Success,USD
TXN00003658,ORD0000625,CUST00373,2024-03-22 05:29:24,1737.45,PayPal,Success,GBP
TXN00003659,ORD0000453,CUST00121,2023-04-05 02:48:36,1254.47,Credit Card,Success,USD
TXN00003660,ORD0000618,CUST00194,2022-08-14 12:44:30,1639.02,Bank Transfer,Success,GBP
TXN00003661,ORD0000356,CUST00075,2024-04-11 12:06:38,1775.72,Credit Card,Success,GBP
TXN00003662,ORD0001378,CUST00244,2023-07-23 20:11:53,522.65,Bank Transfer,Success,EUR
TXN00003663,ORD0001773,CUST00311,2024-06-18 21:06:29,1699.58,Credit Card,Pending,USD
TXN00003664,ORD0001036,CUST00051,2023-08-20 16:14:33,393.61,Debit Card,Success,EUR
TXN00003665,ORD0002477,CUST00166,2024-09-16 04:46:02,829.62,PayPal,Success,GBP
TXN00003666,ORD0001460,CUST00142,2024-06-02 12:57:16,1118.73,Bank Transfer,Success,USD
TXN00003667,ORD0000671,CUST00153,2023-01-21 13:35:49,1429.21,PayPal,Success,GBP
TXN00003668,ORD0001462,CUST00497,2022-08-17 06:00:59,65.13,Debit Card,Success,USD
TXN00003669,ORD0001052,CUST00475,2023-05-29 04:28:57,584.57,Debit Card,Success,GBP
TXN00003670,ORD0002355,CUST00486,2024-05-28 05:23:53,1219.0,PayPal,Success,USD
TXN00003671,ORD0000705,CUST00097,2022-06-09 22:01:47,717.95,Bank Transfer,Success,GBP
TXN00003672,ORD0000071,CUST00465,2023-04-03 08:18:26,1551.17,Credit Card,Success,GBP
TXN00003673,ORD0001638,CUST00293,2022-02-03 01:07:42,1305.05,PayPal,Success,USD
TXN00003674,ORD0001133,CUST00043,2024-02-17 09:41:42,472.63,Credit Card,Success,USD
TXN00003675,ORD0001160,CUST00299,2023-04-26 22:28:28,296.13,Credit Card,Success,USD
TXN00003676,ORD0000361,CUST00062,2024-06-03 15:48:37,1259.95,Debit Card,Success,USD
TXN00003677,ORD0000507,CUST00206,2024-08-19 05:55:31,903.68,PayPal,Success,EUR
TXN00003678,ORD0000415,CUST00034,2022-10-30 01:39:29,342.07,PayPal,Success,EUR
TXN00003679,ORD0002020,CUST00293,2022-09-30 01:04:59,656.12,Credit Card,Success,GBP
TXN00003680,ORD0000802,CUST00416,2022-10-23 17:43:18,609.58,PayPal,Success,GBP
TXN00003681,ORD0002240,CUST00463,2022-06-18 07:45:44,220.72,Debit Card,Success,USD
TXN00003682,ORD0002255,CUST00211,2022-10-15 07:36:25,1096.08,Credit Card,Success,GBP
TXN00003683,ORD0000329,CUST00365,2022-12-13 11:04:59,1528.48,Credit Card,Success,GBP
TXN00003684,ORD0002176,CUST00004,2023-04-03 09:12:27,1153.06,Credit Card,Pending,GBP
TXN00003685,ORD0000602,CUST00262,2022-08-08 11:45:20,1653.45,Credit Card,Success,GBP
TXN00003686,ORD0001899,CUST00246,2023-10-30 18:53:11,259.5,Debit Card,Refunded,USD
TXN00003687,ORD0001021,CUST00269,2023-09-20 22:07:19,874.05,PayPal,Failed,GBP
TXN00003688,ORD0000011,CUST00421,2024-05-26 00:16:48,1220.78,Bank Transfer,Success,GBP
TXN00003689,ORD0001758,CUST00452,2024-05-19 16:40:28,1353.62,PayPal,Success,EUR
TXN00003690,ORD0000957,CUST00420,2022-03-27 02:04:03,1393.09,Debit Card,Success,EUR
TXN00003691,ORD0001257,CUST00148,2023-09-26 12:35:53,1459.29,Bank Transfer,Success,EUR
TXN00003692,ORD0000924,CUST00147,2024-08-24 13:57:48,1304.6,Debit Card,Success,GBP
TXN00003693,ORD0001382,CUST00460,2024-12-22 21:52:16,192.99,Debit Card,Success,GBP
TXN00003694,ORD0002404,CUST00201,2022-02-05 16:02:08,1392.13,PayPal,Success,GBP
TXN00003695,ORD0001178,CUST00045,2024-05-16 16:20:17,1450.94,Bank Transfer,Success,GBP
TXN00003696,ORD0002050,CUST00466,2024-01-05 17:52:52,1986.99,Bank Transfer,Success,GBP
TXN00003697,ORD0002060,CUST00290,2022-08-29 18:50:57,1388.26,Debit Card,Success,EUR
TXN00003698,ORD0000733,CUST00374,2023-09-11 06:17:01,1375.23,Debit Card,Success,EUR
TXN00003699,ORD0000266,CUST00104,2024-09-21 13:51:27,1032.05,Bank Transfer,Failed,EUR
TXN00003700,ORD0002164,CUST00428,2022-07-02 20:47:43,1736.51,Bank Transfer,Success,USD
TXN00003701,ORD0002117,CUST00207,2023-12-12 04:57:41,1993.69,PayPal,Success,USD
TXN00003702,ORD0001136,CUST00066,2023-10-11 21:07:15,1559.19,Debit Card,Success,USD
TXN00003703,ORD0002404,CUST00404,2022-02-17 09:52:49,1226.94,PayPal,Pending,EUR
TXN00003704,ORD0001720,CUST00217,2024-09-24 05:06:25,162.51,Bank Transfer,Success,USD
TXN00003705,ORD0002199,CUST00495,2023-11-18 14:33:25,1454.84,PayPal,Failed,GBP
TXN00003706,ORD0000096,CUST00449,2022-09-28 04:00:25,1418.58,PayPal,Success,GBP
TXN00003707,ORD0001660,CUST00327,2022-12-02 09:35:27,1552.26,Debit Card,Success,USD
TXN00003708,ORD0001660,CUST00463,2023-04-26 19:03:42,253.49,PayPal,Success,GBP
TXN00003709,ORD0001064,CUST00254,2024-05-22 12:11:22,1309.2,Bank Transfer,Success,EUR
TXN00003710,ORD0000075,CUST00463,2022-12-21 08:34:13,594.97,Bank Transfer,Success,USD
TXN00003711,ORD0001423,CUST00256,2024-03-18 18:46:23,1521.74,Bank Transfer,Success,USD
TXN00003712,ORD0000403,CUST00137,2024-07-31 12:34:26,484.55,PayPal,Success,GBP
TXN00003713,ORD0000413,CUST00301,2022-12-09 09:00:31,1369.54,PayPal,Success,GBP
TXN00003714,ORD0000180,CUST00213,2023-05-22 01:53:14,593.51,Bank Transfer,Success,GBP
TXN00003715,ORD0000745,CUST00063,2024-11-07 00:52:28,22.94,PayPal,Success,USD
TXN00003716,ORD0000374,CUST00079,2024-10-26 05:24:19,1268.55,Bank Transfer,Success,GBP
TXN00003717,ORD0000660,CUST00084,2024-07-24 19:06:12,230.97,Credit Card,Success,EUR
TXN00003718,ORD0001520,CUST00253,2023-07-17 00:56:44,1320.29,Credit Card,Success,USD
TXN00003719,ORD0001274,CUST00026,2024-10-07 00:49:29,1851.59,Debit Card,Success,USD
TXN00003720,ORD0000804,CUST00474,2023-01-14 23:33:17,1938.65,PayPal,Success,EUR
TXN00003721,ORD0001143,CUST00077,2024-03-19 02:46:46,475.67,Credit Card,Success,EUR
TXN00003722,ORD0000337,CUST00435,2022-08-04 04:30:50,1619.46,Bank Transfer,Success,GBP
TXN00003723,ORD0000764,CUST00181,2024-10-18 00:23:53,710.34,Credit Card,Pending,EUR
TXN00003724,ORD0001013,CUST00051,2024-05-21 17:18:39,1801.41,PayPal,Success,GBP
TXN00003725,ORD0000121,CUST00286,2022-01-28 04:25:12,1576.04,Bank Transfer,Success,GBP
TXN00003726,ORD0000486,CUST00466,2023-03-19 06:26:18,152.47,Bank Transfer,Success,GBP
TXN00003727,ORD0001645,CUST00057,2022-01-05 18:32:28,817.24,Bank Transfer,Success,USD
TXN00003728,ORD0000209,CUST00243,2023-06-20 10:42:33,677.95,PayPal,Success,GBP
TXN00003729,ORD0001274,CUST00092,2023-09-25 23:39:49,1571.44,PayPal,Success,USD
TXN00003730,ORD0002163,CUST00058,2024-10-27 20:09:47,823.52,Debit Card,Success,USD
TXN00003731,ORD0001737,CUST00387,2022-07-03 00:05:56,1370.75,PayPal,Success,USD
