OrderID,CustomerID,InvoiceDate,Quantity,UnitPrice,ProductCategory,Country,OrderStatus,ShippingCost,DiscountPct,Revenue
ORD0001355,CUST00088,2024-10-22 06:52:42,18.0,264.8,Electronics,Sweden,Shipped,8.66,0.1688,3961.83
ORD0001356,CUST00176,2022-12-08 12:44:05,6.0,234.43,Books,United States,Completed,24.33,0.1437,1204.45
ORD0001357,CUST00454,2024-04-24 15:06:16,24.0,54.7,Toys,United Kingdom,Returned,24.49,0.0314,1271.58
ORD0001358,CUST00310,2024-03-01 21:22:16,24.0,325.3,Clothing,Belgium,Returned,6.71,0.1837,6373.02
ORD0001359,CUST00405,2024-11-04 13:53:10,23.0,434.2,Toys,Italy,Shipped,1.02,0.2214,7775.57
ORD0001360,CUST00327,2024-08-25 11:51:17,22.0,414.35,Sports,Sweden,Returned,17.63,0.2302,7017.27
ORD0001361,CUST00464,2024-03-06 23:54:48,2.0,313.59,Clothing,Sweden,Cancelled,11.27,0.2716,456.84
ORD0001362,CUST00296,2024-08-02 16:03:21,23.0,39.03,Sports,Germany,Processing,2.52,0.1228,787.45
ORD0001363,CUST00438,2024-03-30 04:58:50,11.0,57.53,Beauty,Netherlands,Returned,17.69,0.2859,451.9
ORD0001364,CUST00045,2024-06-08 21:17:10,28.0,26.08,Home & Garden,United States,Completed,0.78,0.2596,540.67
ORD0001365,CUST00439,2024-07-21 15:14:15,14.0,,Beauty,Germany,Returned,21.75,0.089,1656.11
ORD0001366,CUST00251,2024-11-30 20:16:39,5.0,69.13,Clothing,United Kingdom,Cancelled,3.47,0.0478,329.13
ORD0001367,CUST00111,2024-08-17 17:56:00,6.0,131.13,Clothing,Spain,Completed,3.18,0.1306,684.03
ORD0001368,CUST00243,2024-11-21 01:18:11,10.0,193.45,Beauty,United Kingdom,Cancelled,4.39,0.1206,1701.2
ORD0001369,CUST00237,2024-04-18 10:03:40,8.0,471.58,Electronics,United Kingdom,Shipped,24.01,0.1727,3121.11
ORD0001370,CUST00008,2024-10-10 12:15:31,14.0,305.77,Books,France,Returned,17.33,0.175,3531.64
ORD0001371,CUST00220,2024-10-12 21:41:03,24.0,417.73,Electronics,Germany,Returned,20.03,0.225,7769.78
ORD0001372,CUST00447,2024-04-05 18:59:00,3.0,355.61,Clothing,Netherlands,Cancelled,9.94,0.153,903.61
ORD0001373,CUST00127,2024-05-07 02:37:09,12.0,57.58,Home & Garden,Belgium,Completed,8.41,0.0314,669.26
ORD0001374,CUST00223,2024-08-13 01:01:27,16.0,368.36,Electronics,Spain,Processing,5.86,0.2575,4376.12
ORD0001375,CUST00114,2024-12-12 08:23:21,28.0,138.64,Books,France,Cancelled,12.02,0.0929,3521.29
ORD0001376,CUST00475,2024-08-17 19:42:40,23.0,320.1,Toys,Germany,Returned,13.8,0.2914,5216.93
ORD0001377,CUST00485,2022-08-20 09:59:34,17.0,171.47,Sports,Spain,Processing,15.79,0.0354,2811.8
ORD0001378,CUST00468,2024-08-10 19:16:43,1.0,498.84,Clothing,Netherlands,Cancelled,6.43,0.2875,355.42
ORD0001379,CUST00460,2022-01-08 21:18:21,23.0,132.88,Electronics,Australia,Shipped,23.72,0.0273,2972.8
ORD0001380,CUST00214,2024-01-18 04:11:57,10.0,140.65,Toys,United Kingdom,Processing,4.24,0.0693,1309.03
ORD0001381,CUST00021,2024-07-01 18:48:01,25.0,465.44,Beauty,United Kingdom,Returned,24.14,0.014,11473.1
ORD0001382,CUST00376,2024-10-25 11:55:50,23.0,13.79,Electronics,Italy,Cancelled,0.37,0.2115,250.09
ORD0001383,CUST00259,2024-01-14 01:21:58,10.0,348.8,Toys,United Kingdom,Returned,12.03,0.2551,2598.21
ORD0001384,CUST00218,2024-07-25 06:24:47,21.0,363.08,Home & Garden,Germany,Processing,8.33,0.1302,6631.95
ORD0001385,CUST00202,2024-07-05 03:06:50,24.0,418.43,Clothing,United Kingdom,Processing,11.23,0.2786,7244.53
ORD0001386,CUST00415,2024-11-05 22:03:44,2.0,487.26,Sports,Italy,Processing,14.27,0.1771,801.93
ORD0001387,CUST00357,2024-11-14 22:59:23,9.0,487.84,Home & Garden,Germany,Returned,10.89,0.189,3560.74
ORD0001388,CUST00051,2024-06-24 17:03:33,22.0,34.04,Clothing,Italy,Shipped,10.37,0.2536,558.96
ORD0001389,CUST00254,2024-04-03 09:43:46,13.0,411.19,Clothing,Netherlands,Processing,18.32,0.089,4869.72
ORD0001390,CUST00043,2024-08-04 21:28:32,25.0,323.69,Toys,United States,Processing,17.15,0.1063,7232.04
ORD0001391,CUST00386,2024-01-05 19:47:26,16.0,324.2,Electronics,Belgium,Returned,20.83,0.2718,3777.32
ORD0001392,CUST00355,2024-10-11 04:44:33,18.0,65.48,Toys,Italy,Returned,6.25,0.2703,860.05
ORD0001393,CUST00209,2024-03-25 15:58:03,19.0,325.62,Books,France,Processing,15.24,0.2929,4374.67
ORD0001394,CUST00068,2024-05-19 04:34:59,12.0,491.27,Clothing,France,Cancelled,14.63,0.2706,4299.99
ORD0001395,CUST00152,2024-04-02 20:13:22,8.0,456.04,Sports,United States,Completed,9.24,0.0382,3508.95
ORD0001396,CUST00332,2024-02-05 05:39:37,17.0,220.41,Toys,Sweden,Shipped,12.15,0.2471,2821.09
ORD0001397,CUST00009,2024-07-05 07:54:04,15.0,21.41,Electronics,Germany,Cancelled,7.84,0.123,281.65
ORD0001398,CUST00343,2024-04-28 09:16:59,10.0,182.1,Beauty,France,Completed,3.55,0.2972,1279.8
ORD0001399,CUST00083,2024-09-30 03:16:22,15.0,413.46,Toys,Netherlands,Processing,5.35,0.1417,5323.09
ORD0001400,CUST00236,2022-02-07 22:12:00,15.0,351.2,Beauty,France,Returned,2.64,0.1662,4392.46
ORD0001401,CUST00500,2024-06-25 15:25:24,23.0,230.48,Books,United States,Cancelled,17.08,0.1589,4458.7
ORD0001402,CUST00238,2024-10-26 18:01:25,,28.97,Toys,Belgium,Cancelled,16.52,0.0965,183.22
ORD0001403,CUST00071,2024-12-05 12:07:32,13.0,214.31,Toys,Sweden,Shipped,23.77,0.0225,2723.34
ORD0001404,CUST00361,2024-06-06 10:13:57,17.0,235.31,Toys,Germany,Shipped,18.24,0.2687,2925.4
ORD0001405,CUST00095,2024-11-02 18:01:00,9.0,464.38,Toys,Australia,Completed,1.3,0.2408,3173.02
ORD0001406,CUST00447,2024-05-23 20:34:08,8.0,321.08,Electronics,Australia,Cancelled,22.11,0.0419,2461.01
ORD0001407,CUST00321,2024-06-29 07:33:01,20.0,156.86,Sports,Spain,Processing,21.57,0.233,2406.23
ORD0001408,CUST00361,2024-09-02 23:44:14,26.0,263.37,Toys,United States,Completed,11.08,0.1878,5561.64
ORD0001409,CUST00001,2024-11-30 03:20:51,27.0,34.43,Home & Garden,Sweden,Cancelled,14.65,0.1227,815.55
ORD0001410,CUST00322,2024-01-28 10:57:31,21.0,486.33,Sports,Sweden,Processing,24.4,0.0762,9434.7
ORD0001411,CUST00198,2024-12-12 23:24:45,18.0,180.99,Electronics,Italy,Returned,13.31,0.2579,2417.63
ORD0001412,CUST00354,2024-05-09 06:54:36,13.0,239.72,Books,Netherlands,Shipped,22.63,0.2101,2461.61
ORD0001413,CUST00272,2024-01-13 16:55:05,16.0,178.61,Electronics,Sweden,Shipped,2.08,0.1643,2388.23
ORD0001414,CUST00152,2024-06-14 09:41:48,9.0,341.73,Electronics,Spain,Completed,4.78,0.1829,2513.05
ORD0001415,CUST00386,2024-04-14 18:37:09,12.0,331.62,Beauty,Germany,Shipped,11.02,0.0273,3870.8
ORD0001416,CUST00358,2024-08-25 20:55:31,12.0,358.09,Sports,Italy,,14.62,0.1422,3686.04
ORD0001417,CUST00278,2024-08-11 09:31:34,6.0,135.17,Beauty,Italy,Processing,20.41,0.0581,763.9
ORD0001418,CUST00407,2022-11-18 18:58:42,19.0,158.86,Clothing,Germany,Returned,24.71,0.0625,2829.69
ORD0001419,CUST00404,2022-05-06 18:22:18,28.0,63.94,Clothing,Netherlands,Processing,9.72,0.1984,1435.12
ORD0001420,CUST00318,2024-12-08 02:05:29,7.0,328.27,Home & Garden,Australia,Processing,1.19,0.2734,1669.65
ORD0001421,CUST00172,2024-10-12 17:47:15,25.0,21.34,Clothing,Spain,Returned,20.03,0.1211,468.89
ORD0001422,CUST00478,2024-01-22 06:52:54,3.0,299.44,Clothing,Spain,Cancelled,15.11,0.0623,842.35
ORD0001423,CUST00264,2024-12-19 09:51:11,16.0,435.04,Electronics,Germany,Completed,4.96,0.1946,5606.1
ORD0001424,CUST00346,2024-05-21 08:38:15,18.0,445.58,Electronics,Germany,Processing,12.37,0.2614,5923.9
ORD0001425,CUST00455,2022-03-22 02:23:32,16.0,225.35,Sports,Sweden,Returned,18.56,0.2245,2796.14
ORD0001426,CUST00057,2024-05-28 17:23:57,23.0,230.46,Electronics,United Kingdom,Shipped,19.26,0.2606,3919.25
ORD0001427,CUST00188,2024-06-29 17:24:11,7.0,39.87,Electronics,Spain,Returned,12.49,0.161,234.16
ORD0001428,CUST00317,2022-03-05 11:54:20,4.0,335.88,Home & Garden,United Kingdom,Shipped,7.63,0.2256,1040.42
ORD0001429,CUST00188,2024-05-22 07:24:11,27.0,410.9,Beauty,Spain,Processing,24.34,0.042,10628.34
ORD0001430,CUST00090,2024-09-08 17:24:25,25.0,123.46,Clothing,Sweden,Shipped,16.58,0.1045,2763.96
ORD0001431,CUST00287,2022-04-15 02:09:41,8.0,211.52,Toys,Belgium,Shipped,10.21,0.1169,1494.35
ORD0001432,CUST00288,2024-10-02 11:30:04,13.0,419.66,Toys,Spain,Cancelled,7.01,0.1534,4618.69
ORD0001433,CUST00397,2024-03-20 12:03:34,13.0,438.74,Electronics,Sweden,Shipped,18.28,0.2787,4114.02
ORD0001434,CUST00071,2024-05-10 01:46:15,17.0,122.73,Clothing,Germany,Shipped,6.05,0.2623,1539.14
ORD0001435,CUST00123,2024-07-28 13:45:06,17.0,275.96,Electronics,Netherlands,Returned,4.29,0.0404,4501.79
ORD0001436,CUST00059,2024-09-09 01:28:34,5.0,97.46,Beauty,Spain,Shipped,13.25,0.0518,462.06
ORD0001437,CUST00245,2024-10-13 08:52:49,6.0,52.29,Beauty,United States,Processing,7.25,0.1073,280.08
ORD0001438,CUST00481,2024-10-19 03:43:52,19.0,455.69,Beauty,Australia,Returned,15.72,0.0872,7903.12
ORD0001439,CUST00298,2024-12-04 07:31:58,13.0,410.52,Toys,Australia,Cancelled,2.95,0.1844,4352.66
ORD0001440,CUST00492,2022-11-22 21:41:10,25.0,380.38,Clothing,Netherlands,Returned,16.37,0.2708,6934.33
ORD0001441,CUST00386,2024-10-16 08:03:32,28.0,25.81,Toys,Italy,Cancelled,7.08,0.2887,514.04
ORD0001442,CUST00390,2024-03-28 13:13:38,,422.1,Clothing,Sweden,Processing,0.01,0.1961,8822.48
ORD0001443,CUST00165,2024-05-16 23:30:39,14.0,219.86,Electronics,France,Shipped,3.17,0.2514,2304.22
ORD0001444,CUST00460,2023-02-20 07:49:23,22.0,172.18,Sports,Australia,Processing,23.34,0.1576,3190.98
ORD0001445,CUST00258,2023-10-19 23:56:26,4.0,273.92,Books,Germany,Cancelled,21.68,0.0625,1027.2
ORD0001446,CUST00142,2024-01-22 03:36:14,28.0,47.04,Electronics,France,Processing,5.84,0.1574,1109.81
ORD0001447,CUST00033,2024-05-24 18:52:34,7.0,378.69,Beauty,Spain,Processing,19.46,0.1665,2209.47
ORD0001448,CUST00177,2024-06-24 16:46:22,8.0,291.84,Home & Garden,Netherlands,Shipped,15.21,0.2227,1814.78
ORD0001449,CUST00249,2024-07-13 17:51:13,25.0,94.52,Home & Garden,Belgium,Processing,24.27,0.066,2207.04
ORD0001450,CUST00270,2024-11-18 04:03:28,13.0,95.33,Books,Sweden,Processing,9.34,0.1105,1102.35
ORD0001451,CUST00063,2024-07-01 14:14:40,27.0,93.35,Toys,United States,Processing,17.04,0.1092,2245.22
ORD0001452,CUST00364,2024-07-25 13:42:32,6.0,,Clothing,Australia,Processing,1.59,0.2878,127.85
ORD0001453,CUST00348,2024-11-16 13:05:24,6.0,294.52,Books,Spain,Cancelled,9.91,0.1332,1531.74
ORD0001454,CUST00273,2024-12-15 07:29:34,,420.41,Clothing,Belgium,Processing,24.1,0.2265,7804.49
ORD0001455,CUST00150,2024-06-24 12:44:37,28.0,10.22,Books,Spain,Cancelled,13.47,0.2252,221.72
ORD0001456,CUST00318,2024-05-22 23:22:04,21.0,25.93,Sports,Germany,Returned,7.2,0.0797,501.13
ORD0001457,CUST00410,2022-04-12 22:46:26,3.0,287.03,Sports,Italy,Cancelled,3.01,0.1716,713.33
ORD0001458,CUST00097,2024-12-12 09:08:25,28.0,410.02,Electronics,Belgium,Cancelled,17.59,0.2683,8400.33
ORD0001459,CUST00453,2024-06-26 19:41:46,3.0,164.38,Clothing,France,Completed,16.12,0.1426,422.82
ORD0001460,CUST00045,2024-02-01 03:14:32,13.0,175.78,Clothing,Italy,Cancelled,9.35,0.2835,1637.3
ORD0001461,CUST00201,2024-12-14 17:27:43,22.0,298.78,Electronics,United States,Completed,23.77,0.0643,6150.51
ORD0001462,CUST00092,2023-03-24 23:18:46,2.0,138.2,Home & Garden,Germany,Cancelled,0.56,0.0222,270.26
ORD0001463,CUST00491,2024-01-30 21:12:03,16.0,14.76,Home & Garden,France,Processing,7.59,0.2674,173.01
ORD0001464,CUST00056,2024-03-04 23:43:56,22.0,368.01,Clothing,Sweden,Shipped,23.03,0.2543,6037.35
ORD0001465,CUST00142,2024-02-13 12:08:41,29.0,313.39,Electronics,Germany,Cancelled,8.02,0.2978,6381.81
ORD0001466,CUST00357,2024-02-27 11:01:53,6.0,291.01,Sports,Germany,Processing,6.31,0.2038,1390.21
ORD0001467,CUST00255,2024-02-28 10:44:37,8.0,,Toys,Spain,Completed,13.36,0.281,2135.31
ORD0001468,CUST00448,2024-03-20 07:48:19,23.0,338.1,Home & Garden,United Kingdom,Shipped,20.6,0.2481,5847.0
ORD0001469,CUST00267,2024-08-31 14:38:16,,104.13,Electronics,Sweden,Shipped,2.58,0.2533,622.03
ORD0001470,CUST00012,2024-04-23 20:32:14,25.0,177.21,Sports,France,Processing,23.58,0.1707,3674.01
ORD0001471,CUST00214,2024-09-22 00:27:37,6.0,64.37,Clothing,Italy,Processing,19.88,0.1147,341.92
ORD0001472,CUST00278,2024-12-27 20:16:24,14.0,66.23,Sports,United Kingdom,Processing,4.53,0.2804,667.23
ORD0001473,CUST00068,2024-07-03 01:06:50,3.0,338.58,Clothing,Sweden,Completed,17.8,0.1296,884.1
ORD0001474,CUST00178,2024-06-12 03:53:42,10.0,429.51,Electronics,Australia,,9.62,0.1616,3601.01
ORD0001475,CUST00228,2024-10-13 11:56:54,3.0,481.42,Toys,Sweden,Cancelled,10.06,0.1338,1251.02
ORD0001476,CUST00331,2024-01-09 08:13:46,27.0,314.73,Beauty,Netherlands,Cancelled,19.58,0.1694,7058.2
ORD0001477,CUST00150,2024-03-14 10:10:23,12.0,93.27,Home & Garden,Italy,Processing,24.07,0.1412,961.2
ORD0001478,CUST00033,2024-01-09 13:23:46,17.0,54.17,Toys,Germany,Returned,3.17,0.0144,907.63
ORD0001479,CUST00447,2024-11-07 11:04:48,27.0,406.71,Books,Australia,Returned,10.52,0.2646,8075.55
ORD0001480,CUST00119,2024-11-20 06:16:29,29.0,290.01,Home & Garden,Germany,Shipped,12.02,0.1333,7289.2
ORD0001481,CUST00486,2024-07-20 19:12:50,5.0,309.72,Electronics,Netherlands,Shipped,9.41,0.1767,1274.96
ORD0001482,CUST00331,2024-05-10 10:36:14,20.0,391.06,Electronics,Belgium,Returned,9.08,0.0418,7494.27
ORD0001483,CUST00211,2024-08-12 17:55:04,25.0,352.08,Clothing,Spain,Returned,1.31,0.001,8793.2
ORD0001484,CUST00176,2023-05-22 21:35:05,9.0,417.48,Sports,France,Cancelled,17.14,0.0736,3480.78
ORD0001485,CUST00249,2024-08-18 10:29:25,21.0,29.52,Home & Garden,Belgium,Processing,10.91,0.2114,488.87
ORD0001486,CUST00341,2024-09-27 15:14:21,26.0,374.14,Beauty,Australia,Completed,4.87,0.0298,9437.76
ORD0001487,CUST00272,2024-11-22 23:09:00,20.0,425.65,Books,Belgium,Completed,20.4,0.2727,6191.5
ORD0001488,CUST00281,2024-06-21 22:05:22,7.0,144.14,Sports,Australia,Shipped,20.06,0.0645,943.9
ORD0001489,CUST00235,2023-04-18 09:00:40,22.0,320.76,Electronics,Netherlands,Shipped,12.16,0.0614,6623.44
ORD0001490,CUST00291,2024-02-21 05:54:09,4.0,158.11,Toys,United Kingdom,Processing,7.46,0.0545,597.97
ORD0001491,CUST00460,2023-04-22 02:57:43,13.0,479.05,Books,Sweden,Cancelled,15.95,0.0042,6201.49
ORD0001492,CUST00088,2024-11-02 12:30:29,13.0,18.16,Beauty,Italy,Returned,7.2,0.2315,181.43
ORD0001493,CUST00134,2024-03-29 01:45:39,10.0,290.53,Beauty,Netherlands,Cancelled,5.9,0.2625,2142.66
ORD0001494,CUST00248,2023-08-01 17:31:23,18.0,84.5,Books,Germany,Completed,18.26,0.1842,1240.83
ORD0001495,CUST00498,2024-04-21 21:43:05,17.0,356.54,Clothing,United Kingdom,Cancelled,1.01,0.0565,5718.72
ORD0001496,CUST00395,2022-03-15 12:10:40,20.0,89.18,Home & Garden,Belgium,Cancelled,2.37,0.0856,1630.92
ORD0001497,CUST00076,2024-05-17 03:19:31,20.0,118.84,Electronics,Belgium,Shipped,0.17,0.1428,2037.39
ORD0001498,CUST00146,2024-06-26 01:32:35,13.0,,Books,Spain,Processing,3.82,0.2863,2300.41
ORD0001499,CUST00490,2024-03-05 14:36:58,17.0,,Home & Garden,Italy,Returned,1.72,0.0742,7201.2
ORD0001500,CUST00317,2022-09-07 18:40:52,22.0,107.04,Toys,Spain,Returned,24.9,0.2195,1837.98
ORD0001501,CUST00365,2024-07-26 21:30:47,4.0,73.4,Toys,Belgium,Cancelled,7.22,0.1318,254.9
ORD0001502,CUST00147,2024-03-11 18:58:38,1.0,379.85,Sports,France,Completed,3.73,0.0894,345.89
ORD0001503,CUST00499,2022-09-30 09:52:12,1.0,251.06,Toys,United States,Completed,6.02,0.1368,216.71
ORD0001504,CUST00430,2024-10-02 00:04:27,15.0,456.02,Beauty,Italy,Completed,23.4,0.0214,6693.92
ORD0001505,CUST00355,2024-12-17 08:31:08,13.0,74.59,Toys,Australia,Processing,13.0,0.2396,737.34
ORD0001506,CUST00342,2024-11-04 12:52:42,17.0,323.5,Clothing,United States,Processing,9.12,0.073,5098.04
ORD0001507,CUST00079,2024-03-03 15:00:10,24.0,117.59,Home & Garden,Sweden,Returned,21.83,0.2176,2208.06
ORD0001508,CUST00122,2024-02-15 09:44:54,26.0,79.65,Clothing,Australia,Processing,9.87,0.0205,2028.45
ORD0001509,CUST00022,2024-05-02 23:10:00,8.0,342.19,Toys,Belgium,Cancelled,8.38,0.2865,1953.22
ORD0001510,CUST00295,2022-07-16 11:16:27,18.0,297.45,Beauty,Germany,Processing,5.18,0.0579,5044.1
ORD0001511,CUST00226,2024-04-11 03:10:15,27.0,377.78,Toys,United Kingdom,Completed,9.44,0.2648,7499.08
ORD0001512,CUST00190,2024-03-12 15:37:58,13.0,155.77,Home & Garden,Spain,Cancelled,7.92,0.2428,1533.34
ORD0001513,CUST00106,2024-05-23 19:02:39,23.0,224.81,Beauty,Germany,Shipped,16.93,0.2904,3669.08
ORD0001514,CUST00363,2024-01-14 11:19:32,14.0,203.63,Toys,Spain,Completed,7.24,0.1434,2442.01
ORD0001515,CUST00341,2024-05-03 02:07:47,8.0,492.07,Sports,Germany,Processing,14.43,0.2182,3077.6
ORD0001516,CUST00177,2024-02-27 10:56:24,8.0,147.19,Electronics,United Kingdom,Cancelled,1.65,0.1112,1046.58
ORD0001517,CUST00191,2024-06-23 03:39:43,,148.47,Home & Garden,United Kingdom,Shipped,4.78,0.0553,3787.01
ORD0001518,CUST00277,2024-03-04 03:31:10,26.0,178.24,Electronics,United States,Shipped,10.19,0.1329,4018.35
ORD0001519,CUST00274,2024-04-27 02:44:26,15.0,282.95,Books,Italy,Returned,23.42,0.0497,4033.31
ORD0001520,CUST00063,2024-12-23 11:03:59,27.0,,Books,Spain,Processing,9.43,0.2946,2424.15
ORD0001521,CUST00013,2024-06-06 02:47:39,13.0,457.77,Sports,Germany,Returned,16.6,0.0289,5779.03
ORD0001522,CUST00477,2024-07-12 22:54:10,7.0,133.94,Sports,Australia,Shipped,6.38,0.1768,771.82
ORD0001523,CUST00394,2024-02-26 11:04:33,5.0,448.06,Books,Germany,Returned,3.18,0.1879,1819.35
ORD0001524,CUST00486,2024-06-26 21:14:56,17.0,53.08,Toys,Italy,Completed,1.46,0.1614,756.72
ORD0001525,CUST00476,2024-05-04 08:38:50,28.0,328.8,Toys,Spain,Cancelled,7.64,0.1987,7377.09
ORD0001526,CUST00080,2022-01-07 16:06:11,25.0,453.63,Clothing,United States,Shipped,3.94,0.0349,10944.96
ORD0001527,CUST00497,2024-10-13 19:16:19,29.0,85.62,Books,Belgium,Processing,4.35,0.1665,2069.56
ORD0001528,CUST00280,2024-07-16 01:23:41,16.0,484.21,Books,Belgium,Returned,19.02,0.0862,7079.54
ORD0001529,CUST00170,2024-09-08 08:45:03,23.0,227.26,Toys,Belgium,Returned,0.4,0.2821,3752.45
ORD0001530,CUST00362,2024-04-24 18:47:22,2.0,472.94,Electronics,Germany,Processing,13.95,0.2286,729.65
ORD0001531,CUST00243,2024-12-13 23:06:54,22.0,,Clothing,Spain,Returned,9.49,0.2918,5280.04
ORD0001532,CUST00149,2024-10-19 21:17:45,18.0,151.84,Electronics,Italy,Returned,12.66,0.0113,2702.24
ORD0001533,CUST00294,2022-08-17 11:40:09,17.0,,Books,Sweden,Processing,14.07,0.0855,1482.67
ORD0001534,CUST00410,2024-05-28 01:21:29,7.0,152.91,Beauty,Spain,Completed,7.83,0.0586,1007.65
ORD0001535,CUST00374,2024-12-18 04:44:29,13.0,47.87,Electronics,France,Shipped,7.38,0.0033,620.26
ORD0001536,CUST00473,2024-06-20 16:43:20,18.0,73.22,Home & Garden,Spain,Completed,18.34,0.0727,1222.14
ORD0001537,CUST00174,2022-06-24 11:25:47,29.0,53.67,Clothing,Netherlands,Processing,21.78,0.2036,1239.54
ORD0001538,CUST00375,2024-07-05 00:25:43,14.0,212.34,Toys,Italy,Processing,4.81,0.0693,2766.75
ORD0001539,CUST00461,2024-01-16 13:34:52,18.0,398.1,Sports,United States,Cancelled,2.44,0.1527,6071.58
ORD0001540,CUST00072,2024-09-20 07:29:44,13.0,71.98,Beauty,Italy,Shipped,22.44,0.2663,686.55
ORD0001541,CUST00283,2024-02-15 09:21:51,11.0,66.46,Clothing,United Kingdom,Shipped,8.75,0.2081,578.93
ORD0001542,CUST00158,2024-01-10 15:06:42,21.0,322.25,Books,Germany,Processing,13.78,0.1184,5966.01
ORD0001543,CUST00206,2024-08-27 19:43:19,21.0,99.8,Electronics,France,Cancelled,8.99,0.1117,1861.7
ORD0001544,CUST00431,2024-03-26 13:56:55,16.0,50.16,Electronics,Australia,Shipped,3.15,0.1367,692.85
ORD0001545,CUST00229,2024-05-18 19:08:57,23.0,84.67,Clothing,United States,Cancelled,14.73,0.0531,1844.0
ORD0001546,CUST00048,2023-05-22 23:49:26,17.0,461.98,Home & Garden,Sweden,Processing,13.13,0.1902,6359.89
ORD0001547,CUST00029,2024-08-24 04:22:48,8.0,411.0,Sports,Italy,Processing,5.07,0.1092,2928.95
ORD0001548,CUST00329,2024-03-16 18:55:38,19.0,178.0,Home & Garden,Spain,Shipped,11.3,0.2557,2517.22
ORD0001549,CUST00299,2024-07-23 10:43:08,20.0,328.43,Clothing,France,Processing,19.92,0.227,5077.53
ORD0001550,CUST00114,2024-10-30 10:05:19,,269.33,Clothing,Netherlands,Processing,14.76,0.1832,3299.83
ORD0001551,CUST00480,2024-10-24 21:50:41,9.0,339.05,Sports,Germany,Returned,2.42,0.1093,2717.93
ORD0001552,CUST00143,2024-03-17 00:12:08,20.0,341.81,Clothing,France,Completed,13.7,0.063,6405.52
ORD0001553,CUST00012,2024-02-02 11:06:39,10.0,314.92,Toys,France,Shipped,17.57,0.2328,2416.07
ORD0001554,CUST00276,2023-11-23 23:52:51,12.0,134.15,Electronics,Netherlands,Completed,19.82,0.1459,1374.93
ORD0001555,CUST00347,2022-05-16 17:38:53,21.0,20.94,Clothing,Sweden,Cancelled,15.73,0.0674,410.1
ORD0001556,CUST00500,2024-07-17 18:12:19,23.0,228.6,Toys,France,Cancelled,3.82,0.0586,4949.69
ORD0001557,CUST00202,2024-03-16 12:24:20,20.0,445.65,Books,United Kingdom,Cancelled,17.75,0.0496,8470.92
ORD0001558,CUST00252,2024-05-03 09:43:02,1.0,285.39,Sports,Sweden,Cancelled,16.93,0.2331,218.87
ORD0001559,CUST00309,2024-08-22 23:44:02,25.0,416.45,Toys,Belgium,,0.61,0.0687,9696.0
ORD0001560,CUST00262,2024-01-22 18:24:05,20.0,495.82,Home & Garden,Netherlands,Returned,10.29,0.158,8349.61
ORD0001561,CUST00466,2024-09-15 22:42:47,9.0,83.06,Clothing,United Kingdom,Completed,8.32,0.1355,646.25
ORD0001562,CUST00185,2024-06-03 09:30:32,22.0,346.35,Home & Garden,France,Returned,16.74,0.1739,6294.63
ORD0001563,CUST00076,2024-10-05 01:15:57,15.0,337.64,Home & Garden,Italy,Processing,5.4,0.2631,3732.1
ORD0001564,CUST00438,2024-06-15 01:53:53,1.0,490.01,Toys,Germany,Completed,14.77,0.2603,362.46
ORD0001565,CUST00190,2024-05-29 22:49:49,12.0,492.82,Beauty,France,Returned,22.83,0.1353,5113.7
ORD0001566,CUST00191,2024-01-05 17:37:35,3.0,343.81,Beauty,United Kingdom,Cancelled,19.95,0.0046,1026.69
ORD0001567,CUST00146,2024-05-13 22:53:21,11.0,122.94,Electronics,United States,Completed,23.04,0.1279,1179.38
ORD0001568,CUST00180,2024-04-29 15:33:48,2.0,399.58,Books,Netherlands,Returned,24.46,0.1819,653.79
ORD0001569,CUST00229,2024-12-05 13:04:58,16.0,54.85,Beauty,Sweden,Processing,0.27,0.1673,730.78
ORD0001570,CUST00288,2024-02-04 00:28:42,9.0,390.68,Sports,United States,Returned,15.57,0.1954,2829.07
ORD0001571,CUST00111,2024-10-09 16:05:05,15.0,455.23,Toys,United Kingdom,Cancelled,10.32,0.0462,6512.98
ORD0001572,CUST00455,2023-11-22 01:44:07,12.0,192.34,Beauty,Sweden,Processing,21.5,0.194,1860.31
ORD0001573,CUST00380,2024-06-10 09:45:49,1.0,315.87,Home & Garden,Spain,Returned,6.3,0.0548,298.56
ORD0001574,CUST00412,2023-11-19 09:45:30,13.0,215.93,Beauty,Sweden,Processing,24.53,0.2252,2174.93
ORD0001575,CUST00148,2022-09-12 10:32:47,14.0,219.73,Electronics,Germany,Completed,15.34,0.1017,2763.37
ORD0001576,CUST00413,2024-10-09 17:27:28,25.0,,Clothing,United Kingdom,Completed,19.84,0.213,3073.63
ORD0001577,CUST00497,2024-12-14 15:23:25,25.0,381.42,Beauty,United Kingdom,Returned,2.14,0.0144,9398.19
ORD0001578,CUST00218,2024-10-09 23:05:44,8.0,468.18,Toys,United States,Completed,4.59,0.1224,3287.0
ORD0001579,CUST00459,2024-06-09 20:33:57,8.0,470.46,Home & Garden,Italy,Returned,18.96,0.2115,2967.66
ORD0001580,CUST00072,2024-11-20 11:31:54,27.0,88.63,Home & Garden,Spain,Completed,0.55,0.0681,2230.05
ORD0001581,CUST00301,2022-05-14 17:13:10,12.0,437.56,Clothing,Australia,Returned,20.42,0.2386,3997.9
